Seq,Letter,Answer,Item,Category,Color,RNum,Num,Date,Count
14118,V,So,Gold,Mineral,Violet,46.84,57,2020-12-17T08:00:00.000Z,1
14119,R,True,Lead,Mineral,Gray,72.88,5,2020-12-20T08:00:00.000Z,1
14120,C,No,Tree,Vegetable,Indigo,6.64,79,2020-12-13T08:00:00.000Z,1
14121,U,Maybe,Flower,Vegetable,Gray,3.7,80,2020-12-05T08:00:00.000Z,1
14122,U,False,Giraffe,Animal,Green,36.57,14,2020-12-09T08:00:00.000Z,1
14123,F,No,Cat,Animal,Purple,89.4,40,2020-12-19T08:00:00.000Z,1
14124,D,So,Snake,Animal,White,44.49,57,2020-12-08T08:00:00.000Z,1
14125,A,False,Diamond,Mineral,Indigo,15.95,85,2020-12-10T08:00:00.000Z,1
14126,K,True,Ruby,Mineral,Pink,40.23,5,2020-12-05T08:00:00.000Z,1
14127,J,No,Diamond,Mineral,Purple,41.35,27,2020-11-25T08:00:00.000Z,1
14128,V,True,Silver,Mineral,Blue,86.69,7,2020-11-24T08:00:00.000Z,1
14129,A,No,Tree,Vegetable,Black,2.2,55,2020-12-07T08:00:00.000Z,1
14130,Z,False,Bat,Animal,Green,26.41,57,2020-12-06T08:00:00.000Z,1
14131,N,Maybe,Diamond,Mineral,Indigo,36.94,86,2020-11-28T08:00:00.000Z,1
14132,P,True,Kangaroo,Animal,Red,9.69,17,2020-11-26T08:00:00.000Z,1
14133,K,Yes,Ruby,Mineral,Black,68.16,18,2020-12-05T08:00:00.000Z,1
14134,F,Yes,Flower,Vegetable,Pink,0.66,73,2020-11-29T08:00:00.000Z,1
14135,G,Maybe,Flower,Vegetable,Orange,33.79,92,2020-11-24T08:00:00.000Z,1
14136,B,So,Jade,Mineral,Pink,88.2,58,2020-12-21T08:00:00.000Z,1
14137,T,Maybe,Moss,Vegetable,Blue,59.89,99,2020-11-25T08:00:00.000Z,1
14138,O,False,Silver,Mineral,Black,19.13,71,2020-12-06T08:00:00.000Z,1
14139,G,Yes,Cactus,Vegetable,Indigo,18.24,92,2020-12-16T08:00:00.000Z,1
14140,J,No,Sheep,Animal,Red,45.53,78,2020-11-28T08:00:00.000Z,1
14141,U,No,Snake,Animal,Indigo,82.52,2,2020-12-15T08:00:00.000Z,1
14142,V,So,Rabbit,Animal,Violet,17.83,12,2020-11-27T08:00:00.000Z,1
14143,Y,No,Flower,Vegetable,Orange,86.55,43,2020-11-29T08:00:00.000Z,1
14144,V,True,Grass,Vegetable,Red,11.54,100,2020-12-18T08:00:00.000Z,1
14145,T,Yes,Turtle,Animal,Pink,19.44,14,2020-12-15T08:00:00.000Z,1
14146,K,False,Silver,Mineral,Green,29.35,41,2020-12-09T08:00:00.000Z,1
14147,D,So,Jade,Mineral,Black,18.49,2,2020-12-22T08:00:00.000Z,1
14148,B,False,Bird,Animal,Violet,86.6,94,2020-11-26T08:00:00.000Z,1
14149,R,No,Ruby,Mineral,Purple,29.94,90,2020-11-25T08:00:00.000Z,1
14150,G,False,Diamond,Mineral,Violet,78.15,72,2020-11-28T08:00:00.000Z,1
14151,M,True,Zebra,Animal,Black,71.68,81,2020-12-10T08:00:00.000Z,1
14152,I,False,Giraffe,Animal,Orange,81.51,41,2020-12-10T08:00:00.000Z,1
14153,D,True,Eagle,Animal,Indigo,68.03,52,2020-12-16T08:00:00.000Z,1
14154,X,So,Giraffe,Animal,Black,92.18,91,2020-12-09T08:00:00.000Z,1
14155,L,No,Lizard,Animal,Orange,52.41,7,2020-11-28T08:00:00.000Z,1
14156,D,No,Whale,Animal,White,36.57,10,2020-12-23T08:00:00.000Z,1
14157,F,So,Jade,Mineral,Gray,81.66,71,2020-11-23T08:00:00.000Z,1
14158,X,Yes,Tree,Vegetable,Brown,68.36,89,2020-11-28T08:00:00.000Z,1
14159,D,No,Tiger,Animal,Green,27.99,66,2020-12-13T08:00:00.000Z,1
14160,B,False,Diamond,Mineral,Red,36.71,62,2020-11-28T08:00:00.000Z,1
14161,S,So,Turtle,Animal,Blue,51.44,43,2020-11-25T08:00:00.000Z,1
14162,D,No,Silver,Mineral,Orange,38.18,67,2020-12-11T08:00:00.000Z,1
14163,A,True,Grass,Vegetable,Gray,88.11,96,2020-12-05T08:00:00.000Z,1
14164,O,No,Jade,Mineral,White,51.57,25,2020-12-05T08:00:00.000Z,1
14165,P,True,Algae,Vegetable,Blue,76.24,23,2020-12-18T08:00:00.000Z,1
14166,E,True,Rabbit,Animal,Gray,51.96,59,2020-11-24T08:00:00.000Z,1
14167,Z,So,Jade,Mineral,Orange,47.72,13,2020-12-04T08:00:00.000Z,1
14168,J,False,Flower,Vegetable,Red,0.97,77,2020-12-23T08:00:00.000Z,1
14169,E,Maybe,Hippopotamus,Animal,Red,17.71,86,2020-12-21T08:00:00.000Z,1
14170,Z,Yes,Fox,Animal,Gray,77.42,74,2020-12-05T08:00:00.000Z,1
14171,R,True,Lead,Mineral,Black,91.3,56,2020-12-03T08:00:00.000Z,1
14172,J,No,Algae,Vegetable,Black,79.93,57,2020-12-06T08:00:00.000Z,1
14173,L,So,Turtle,Animal,Indigo,22.38,1,2020-12-13T08:00:00.000Z,1
14174,G,True,Cactus,Vegetable,Violet,66.61,65,2020-11-25T08:00:00.000Z,1
14175,S,Yes,Algae,Vegetable,Blue,24.56,48,2020-11-29T08:00:00.000Z,1
14176,D,No,Quartz,Mineral,Black,75.11,88,2020-12-13T08:00:00.000Z,1
14177,X,Yes,Moss,Vegetable,Violet,0.42,96,2020-11-28T08:00:00.000Z,1
14178,O,So,Ruby,Mineral,Green,47.23,84,2020-11-28T08:00:00.000Z,1
14179,I,Maybe,Diamond,Mineral,Green,54.77,37,2020-12-05T08:00:00.000Z,1
14180,I,Maybe,Ruby,Mineral,Red,84.8,86,2020-12-07T08:00:00.000Z,1
14181,F,Yes,Algae,Vegetable,Orange,35.9,29,2020-12-13T08:00:00.000Z,1
14182,N,Yes,Cat,Animal,Violet,72.22,5,2020-11-26T08:00:00.000Z,1
14183,R,Maybe,Tree,Vegetable,Orange,91.43,88,2020-12-14T08:00:00.000Z,1
14184,N,Maybe,Horse,Animal,Violet,74.47,27,2020-11-29T08:00:00.000Z,1
14185,C,Yes,Jade,Mineral,Brown,74.73,24,2020-11-29T08:00:00.000Z,1
14186,E,Yes,Gold,Mineral,Gray,8.23,72,2020-12-22T08:00:00.000Z,1
14187,Z,False,Diamond,Mineral,White,77.71,16,2020-12-15T08:00:00.000Z,1
14188,L,False,Antelope,Animal,Orange,88.17,72,2020-11-23T08:00:00.000Z,1
14189,U,Maybe,Algae,Vegetable,Orange,18.94,93,2020-11-26T08:00:00.000Z,1
14190,V,Maybe,Silver,Mineral,Green,60.51,100,2020-12-05T08:00:00.000Z,1
14191,D,True,Ruby,Mineral,Black,91.65,64,2020-11-28T08:00:00.000Z,1
14192,B,Yes,Ruby,Mineral,Black,29.28,82,2020-12-08T08:00:00.000Z,1
14193,X,False,Diamond,Mineral,Purple,53.57,29,2020-12-14T08:00:00.000Z,1
14194,I,False,Horse,Animal,Pink,88.34,21,2020-12-02T08:00:00.000Z,1
14195,D,Maybe,Jade,Mineral,Orange,57.85,74,2020-11-28T08:00:00.000Z,1
14196,L,True,Moss,Vegetable,Gray,65.79,73,2020-11-25T08:00:00.000Z,1
14197,F,Maybe,Fern,Vegetable,Gray,90.08,60,2020-12-15T08:00:00.000Z,1
14198,N,No,Cactus,Vegetable,Pink,72.16,1,2020-12-18T08:00:00.000Z,1
14199,P,So,Elephant,Animal,Violet,25.78,74,2020-12-07T08:00:00.000Z,1
14200,D,Yes,Fern,Vegetable,Black,24.01,36,2020-12-04T08:00:00.000Z,1
14201,E,Yes,Jade,Mineral,Blue,0.95,61,2020-12-12T08:00:00.000Z,1
14202,U,Maybe,Tree,Vegetable,Orange,95.2,80,2020-11-27T08:00:00.000Z,1
14203,Y,So,Quartz,Mineral,Brown,42,64,2020-12-19T08:00:00.000Z,1
14204,O,Yes,Diamond,Mineral,Orange,15.7,92,2020-12-14T08:00:00.000Z,1
14205,L,Yes,Quartz,Mineral,Green,51.74,65,2020-12-16T08:00:00.000Z,1
14206,A,False,Diamond,Mineral,Blue,57.68,75,2020-12-08T08:00:00.000Z,1
14207,M,So,Silver,Mineral,Red,35.1,53,2020-11-25T08:00:00.000Z,1
14208,K,No,Kangaroo,Animal,Pink,71.9,90,2020-12-03T08:00:00.000Z,1
14209,Q,No,Beaver,Animal,Blue,30.39,78,2020-12-10T08:00:00.000Z,1
14210,O,Yes,Gold,Mineral,Black,74.6,73,2020-12-06T08:00:00.000Z,1
14211,R,So,Cow,Animal,Blue,94.93,30,2020-12-10T08:00:00.000Z,1
14212,Q,True,Jade,Mineral,Indigo,69.31,78,2020-11-26T08:00:00.000Z,1
14213,L,False,Algae,Vegetable,Indigo,88.2,92,2020-12-02T08:00:00.000Z,1
14214,C,False,Moss,Vegetable,Gray,34.28,31,2020-12-13T08:00:00.000Z,1
14215,I,So,Tree,Vegetable,White,64.72,90,2020-12-15T08:00:00.000Z,1
14216,Q,False,Fern,Vegetable,Pink,87.76,79,2020-11-25T08:00:00.000Z,1
14217,X,True,Algae,Vegetable,Purple,42.65,61,2020-12-07T08:00:00.000Z,1
14218,H,Yes,Algae,Vegetable,Green,41.93,13,2020-12-12T08:00:00.000Z,1
14219,P,So,Moss,Vegetable,Indigo,1.16,56,2020-11-23T08:00:00.000Z,1
14220,U,So,Elephant,Animal,Green,80.22,42,2020-12-18T08:00:00.000Z,1
14221,H,So,Flower,Vegetable,Brown,72.61,75,2020-11-29T08:00:00.000Z,1
14222,T,False,Giraffe,Animal,Orange,68.71,87,2020-12-09T08:00:00.000Z,1
14223,Q,So,Beaver,Animal,Gray,68.26,20,2020-12-15T08:00:00.000Z,1
14224,H,Maybe,Quartz,Mineral,Gray,5.29,64,2020-12-19T08:00:00.000Z,1
14225,J,Maybe,Turtle,Animal,Gray,70.09,36,2020-12-04T08:00:00.000Z,1
14226,Q,Maybe,Cat,Animal,Violet,68.9,40,2020-12-01T08:00:00.000Z,1
14227,I,True,Grass,Vegetable,Green,39.85,19,2020-12-04T08:00:00.000Z,1
14228,K,No,Fern,Vegetable,Brown,87.83,99,2020-11-26T08:00:00.000Z,1
14229,M,Yes,Insect,Animal,White,15.28,37,2020-12-18T08:00:00.000Z,1
14230,C,Yes,Flower,Vegetable,Purple,92.69,52,2020-12-02T08:00:00.000Z,1
14231,Q,So,Cactus,Vegetable,Purple,90.46,8,2020-11-24T08:00:00.000Z,1
14232,M,So,Jade,Mineral,Brown,12.08,71,2020-12-04T08:00:00.000Z,1
14233,C,Maybe,Cactus,Vegetable,Green,5.61,20,2020-12-17T08:00:00.000Z,1
14234,M,So,Cactus,Vegetable,Purple,79.38,85,2020-12-08T08:00:00.000Z,1
14235,E,True,Eagle,Animal,Violet,89.01,25,2020-12-06T08:00:00.000Z,1
14236,Z,So,Giraffe,Animal,Brown,28.17,25,2020-12-11T08:00:00.000Z,1
14237,D,So,Cougar,Animal,Red,29.14,75,2020-11-24T08:00:00.000Z,1
14238,T,False,Jade,Mineral,Green,28.91,19,2020-12-03T08:00:00.000Z,1
14239,P,No,Ruby,Mineral,Gray,10.97,72,2020-11-25T08:00:00.000Z,1
14240,T,Maybe,Squirrel,Animal,Brown,0.18,80,2020-11-25T08:00:00.000Z,1
14241,U,Maybe,Gold,Mineral,Pink,86.11,50,2020-12-15T08:00:00.000Z,1
14242,B,True,Fern,Vegetable,Gray,66.04,18,2020-11-29T08:00:00.000Z,1
14243,U,So,Cactus,Vegetable,Purple,72.46,35,2020-11-25T08:00:00.000Z,1
14244,U,Yes,Silver,Mineral,Pink,28.01,89,2020-12-06T08:00:00.000Z,1
14245,Q,So,Diamond,Mineral,Brown,56.38,7,2020-12-05T08:00:00.000Z,1
14246,U,False,Lead,Mineral,Gray,27.03,32,2020-12-17T08:00:00.000Z,1
14247,O,False,Grass,Vegetable,Indigo,42.1,53,2020-12-12T08:00:00.000Z,1
14248,A,So,Moss,Vegetable,Orange,15.45,78,2020-11-27T08:00:00.000Z,1
14249,K,True,Silver,Mineral,Violet,42.19,48,2020-12-09T08:00:00.000Z,1
14250,D,Maybe,Quartz,Mineral,Pink,33.15,61,2020-11-24T08:00:00.000Z,1
14251,X,True,Quartz,Mineral,Indigo,90.59,69,2020-12-01T08:00:00.000Z,1
14252,H,True,Gold,Mineral,Green,38.56,18,2020-11-24T08:00:00.000Z,1
14253,G,True,Algae,Vegetable,Violet,45.78,1,2020-12-01T08:00:00.000Z,1
14254,O,So,Insect,Animal,Orange,63.8,57,2020-12-13T08:00:00.000Z,1
14255,R,False,Jade,Mineral,Black,84.11,35,2020-11-28T08:00:00.000Z,1
14256,H,Yes,Gold,Mineral,Black,6.53,97,2020-12-13T08:00:00.000Z,1
14257,V,False,Zebra,Animal,Blue,45.38,36,2020-12-22T08:00:00.000Z,1
14258,Z,Maybe,Antelope,Animal,Violet,80.34,36,2020-11-25T08:00:00.000Z,1
14259,I,No,Tree,Vegetable,White,96.3,95,2020-12-03T08:00:00.000Z,1
14260,B,False,Algae,Vegetable,Orange,31.04,74,2020-11-30T08:00:00.000Z,1
14261,J,False,Duck,Animal,Purple,94.42,58,2020-11-29T08:00:00.000Z,1
14262,P,True,Gold,Mineral,Blue,17.03,59,2020-11-28T08:00:00.000Z,1
14263,Z,False,Insect,Animal,Blue,14.25,96,2020-12-06T08:00:00.000Z,1
14264,Z,True,Tree,Vegetable,Green,21.03,47,2020-11-26T08:00:00.000Z,1
14265,N,False,Bat,Animal,Red,7.41,58,2020-11-24T08:00:00.000Z,1
14266,T,No,Flower,Vegetable,Purple,86.86,72,2020-11-25T08:00:00.000Z,1
14267,D,No,Tiger,Animal,Gray,76.01,1,2020-11-23T08:00:00.000Z,1
14268,G,True,Fern,Vegetable,Blue,15,58,2020-12-17T08:00:00.000Z,1
14269,F,No,Insect,Animal,Violet,91.42,77,2020-12-04T08:00:00.000Z,1
14270,U,So,Tree,Vegetable,Pink,21.77,20,2020-12-12T08:00:00.000Z,1
14271,V,So,Jade,Mineral,Red,68.32,46,2020-12-22T08:00:00.000Z,1
14272,O,Yes,Fern,Vegetable,Purple,7.44,46,2020-12-06T08:00:00.000Z,1
14273,S,So,Lead,Mineral,Brown,45.58,96,2020-12-02T08:00:00.000Z,1
14274,E,True,Lead,Mineral,Blue,98.5,41,2020-12-13T08:00:00.000Z,1
14275,H,So,Gold,Mineral,Red,70.21,16,2020-12-18T08:00:00.000Z,1
14276,G,Yes,Gold,Mineral,Purple,54.69,5,2020-12-03T08:00:00.000Z,1
14277,R,No,Ruby,Mineral,Orange,36.53,83,2020-11-27T08:00:00.000Z,1
14278,F,No,Snake,Animal,Violet,49.81,29,2020-12-09T08:00:00.000Z,1
14279,K,Maybe,Lead,Mineral,Black,9.32,99,2020-12-20T08:00:00.000Z,1
14280,V,Yes,Monkey,Animal,Red,81.19,2,2020-12-22T08:00:00.000Z,1
14281,J,Yes,Quartz,Mineral,Green,7.35,93,2020-12-01T08:00:00.000Z,1
14282,V,Maybe,Rabbit,Animal,Violet,40.84,53,2020-12-05T08:00:00.000Z,1
14283,G,Maybe,Giraffe,Animal,Blue,53.66,100,2020-12-14T08:00:00.000Z,1
14284,G,Yes,Lizard,Animal,Pink,1.93,35,2020-11-23T08:00:00.000Z,1
14285,X,No,Kangaroo,Animal,Pink,40.01,49,2020-12-10T08:00:00.000Z,1
14286,N,False,Moss,Vegetable,Green,85.06,90,2020-12-21T08:00:00.000Z,1
14287,N,Maybe,Fish,Animal,Orange,26.36,3,2020-11-26T08:00:00.000Z,1
14288,Q,False,Ruby,Mineral,White,8.05,51,2020-12-02T08:00:00.000Z,1
14289,F,Maybe,Bat,Animal,Green,20.65,44,2020-12-11T08:00:00.000Z,1
14290,T,So,Zebra,Animal,White,96.04,11,2020-12-14T08:00:00.000Z,1
14291,W,False,Gold,Mineral,Gray,14.95,33,2020-12-18T08:00:00.000Z,1
14292,J,True,Diamond,Mineral,Gray,69.66,86,2020-11-30T08:00:00.000Z,1
14293,M,False,Moss,Vegetable,Purple,16.03,11,2020-12-09T08:00:00.000Z,1
14294,O,So,Shark,Animal,Violet,80.67,52,2020-12-20T08:00:00.000Z,1
14295,P,False,Diamond,Mineral,Blue,9.6,99,2020-12-07T08:00:00.000Z,1
14296,O,Yes,Cow,Animal,Gray,56.65,71,2020-11-26T08:00:00.000Z,1
14297,M,No,Moss,Vegetable,Red,61.3,68,2020-12-14T08:00:00.000Z,1
14298,T,Maybe,Bear,Animal,Gray,37.35,67,2020-11-27T08:00:00.000Z,1
14299,P,Yes,Lion,Animal,Gray,19.93,54,2020-12-12T08:00:00.000Z,1
14300,O,No,Grass,Vegetable,Indigo,51.28,88,2020-11-25T08:00:00.000Z,1
14301,M,Maybe,Ruby,Mineral,Pink,0.75,39,2020-12-10T08:00:00.000Z,1
14302,F,False,Jade,Mineral,Gray,98.28,89,2020-12-12T08:00:00.000Z,1
14303,H,Yes,Flower,Vegetable,Violet,27.14,62,2020-12-13T08:00:00.000Z,1
14304,I,Maybe,Insect,Animal,Indigo,88.6,99,2020-11-26T08:00:00.000Z,1
14305,Q,True,Moss,Vegetable,Red,56.51,83,2020-12-14T08:00:00.000Z,1
14306,V,False,Bat,Animal,Gray,13.63,24,2020-12-06T08:00:00.000Z,1
14307,A,True,Cat,Animal,Indigo,82.06,29,2020-12-15T08:00:00.000Z,1
14308,F,False,Elephant,Animal,Orange,57.44,96,2020-12-21T08:00:00.000Z,1
14309,E,Maybe,Flower,Vegetable,Black,11.89,26,2020-12-21T08:00:00.000Z,1
14310,A,False,Turtle,Animal,Green,4.51,80,2020-12-12T08:00:00.000Z,1
14311,T,Maybe,Algae,Vegetable,Pink,9.48,88,2020-12-20T08:00:00.000Z,1
14312,I,No,Flower,Vegetable,Brown,51.03,78,2020-12-02T08:00:00.000Z,1
14313,K,True,Quartz,Mineral,Orange,2.8,99,2020-11-23T08:00:00.000Z,1
14314,B,So,Moss,Vegetable,White,98.07,20,2020-12-14T08:00:00.000Z,1
14315,A,Maybe,Shark,Animal,Indigo,4.24,78,2020-12-10T08:00:00.000Z,1
14316,Z,So,Gold,Mineral,Red,88.06,78,2020-11-28T08:00:00.000Z,1
14317,N,Yes,Ruby,Mineral,Black,56.27,94,2020-12-13T08:00:00.000Z,1
14318,X,True,Turtle,Animal,Red,81.18,64,2020-11-23T08:00:00.000Z,1
14319,R,False,Tree,Vegetable,Green,28.51,88,2020-12-09T08:00:00.000Z,1
14320,E,Maybe,Grass,Vegetable,Brown,33.74,32,2020-11-25T08:00:00.000Z,1
14321,F,No,Fox,Animal,Gray,49.19,6,2020-11-27T08:00:00.000Z,1
14322,G,Maybe,Fern,Vegetable,White,69.45,18,2020-12-03T08:00:00.000Z,1
14323,O,So,Beaver,Animal,Red,69.73,85,2020-12-11T08:00:00.000Z,1
14324,P,Yes,Frog,Animal,Pink,55.16,73,2020-12-19T08:00:00.000Z,1
14325,L,True,Algae,Vegetable,Purple,88.24,87,2020-11-24T08:00:00.000Z,1
14326,Q,So,Quartz,Mineral,Gray,92.88,82,2020-12-21T08:00:00.000Z,1
14327,L,Maybe,Tree,Vegetable,Orange,93.75,45,2020-12-16T08:00:00.000Z,1
14328,G,Maybe,Rabbit,Animal,Violet,5.76,64,2020-12-15T08:00:00.000Z,1
14329,G,False,Gold,Mineral,Green,42.88,14,2020-12-03T08:00:00.000Z,1
14330,T,False,Flower,Vegetable,White,84.25,9,2020-11-25T08:00:00.000Z,1
14331,O,True,Diamond,Mineral,Red,53.99,6,2020-12-03T08:00:00.000Z,1
14332,L,Maybe,Lead,Mineral,Violet,84.75,6,2020-12-17T08:00:00.000Z,1
14333,L,So,Gold,Mineral,Green,54.62,6,2020-12-16T08:00:00.000Z,1
14334,E,No,Flower,Vegetable,Violet,64.12,18,2020-12-23T08:00:00.000Z,1
14335,S,Maybe,Beaver,Animal,Gray,49.36,40,2020-12-12T08:00:00.000Z,1
14336,Z,No,Diamond,Mineral,White,58.56,72,2020-12-01T08:00:00.000Z,1
14337,F,Maybe,Gold,Mineral,Black,91.73,42,2020-12-15T08:00:00.000Z,1
14338,E,So,Ruby,Mineral,Green,51.72,81,2020-12-14T08:00:00.000Z,1
14339,P,Maybe,Flower,Vegetable,Violet,29.99,18,2020-12-03T08:00:00.000Z,1
14340,U,No,Moss,Vegetable,Gray,24.86,90,2020-11-28T08:00:00.000Z,1
14341,J,No,Flower,Vegetable,Brown,48.62,39,2020-12-06T08:00:00.000Z,1
14342,G,No,Lead,Mineral,Gray,32.03,30,2020-12-06T08:00:00.000Z,1
14343,Y,So,Turtle,Animal,Indigo,42.96,32,2020-12-13T08:00:00.000Z,1
14344,O,So,Fox,Animal,Blue,84.31,61,2020-12-23T08:00:00.000Z,1
14345,O,No,Cactus,Vegetable,Violet,1.15,97,2020-12-15T08:00:00.000Z,1
14346,F,No,Jade,Mineral,White,15.06,52,2020-12-01T08:00:00.000Z,1
14347,C,Maybe,Quartz,Mineral,Blue,87.77,20,2020-11-29T08:00:00.000Z,1
14348,Y,Yes,Ruby,Mineral,Black,31.18,82,2020-11-30T08:00:00.000Z,1
14349,B,No,Giraffe,Animal,Brown,6.57,25,2020-11-28T08:00:00.000Z,1
14350,B,False,Fern,Vegetable,Pink,94.94,46,2020-12-12T08:00:00.000Z,1
14351,T,Maybe,Flower,Vegetable,Blue,45.71,31,2020-12-06T08:00:00.000Z,1
14352,R,So,Ruby,Mineral,Gray,8.84,51,2020-12-06T08:00:00.000Z,1
14353,M,No,Lead,Mineral,Green,40.99,45,2020-12-10T08:00:00.000Z,1
14354,Q,False,Deer,Animal,Brown,60.35,68,2020-12-10T08:00:00.000Z,1
14355,K,So,Squirrel,Animal,White,47.8,33,2020-11-30T08:00:00.000Z,1
14356,M,No,Algae,Vegetable,Black,31.09,85,2020-12-21T08:00:00.000Z,1
14357,A,False,Gold,Mineral,Pink,91.36,73,2020-12-18T08:00:00.000Z,1
14358,N,True,Flower,Vegetable,Blue,42.03,99,2020-12-18T08:00:00.000Z,1
14359,I,False,Cactus,Vegetable,Violet,1.57,59,2020-12-01T08:00:00.000Z,1
14360,C,Maybe,Lead,Mineral,Brown,42.03,17,2020-11-26T08:00:00.000Z,1
14361,A,So,Quartz,Mineral,Blue,12.67,6,2020-11-27T08:00:00.000Z,1
14362,G,No,Algae,Vegetable,Gray,29.45,65,2020-12-11T08:00:00.000Z,1
14363,W,True,Grass,Vegetable,Orange,42.5,38,2020-11-26T08:00:00.000Z,1
14364,X,Yes,Tree,Vegetable,Orange,11.05,76,2020-12-20T08:00:00.000Z,1
14365,E,False,Turtle,Animal,Red,64.71,11,2020-12-13T08:00:00.000Z,1
14366,T,Maybe,Squirrel,Animal,Red,26.45,28,2020-11-27T08:00:00.000Z,1
14367,R,Maybe,Fern,Vegetable,Black,97.15,91,2020-12-12T08:00:00.000Z,1
14368,V,Maybe,Flower,Vegetable,Black,42.3,96,2020-12-02T08:00:00.000Z,1
14369,Y,Yes,Cat,Animal,Black,45.08,18,2020-12-09T08:00:00.000Z,1
14370,X,Maybe,Pig,Animal,Pink,36.71,30,2020-12-13T08:00:00.000Z,1
14371,D,True,Turtle,Animal,Orange,6.19,77,2020-12-12T08:00:00.000Z,1
14372,A,So,Ruby,Mineral,Brown,39.05,67,2020-12-11T08:00:00.000Z,1
14373,H,No,Grass,Vegetable,Pink,65.68,93,2020-12-03T08:00:00.000Z,1
14374,N,No,Algae,Vegetable,Gray,48.58,14,2020-12-13T08:00:00.000Z,1
14375,V,True,Beaver,Animal,Purple,3.44,85,2020-12-02T08:00:00.000Z,1
14376,S,Maybe,Gold,Mineral,Pink,75.67,40,2020-12-01T08:00:00.000Z,1
14377,I,True,Fern,Vegetable,Indigo,93.8,55,2020-11-24T08:00:00.000Z,1
14378,M,False,Jade,Mineral,Indigo,8.69,98,2020-12-16T08:00:00.000Z,1
14379,M,Yes,Tiger,Animal,White,10.9,18,2020-11-24T08:00:00.000Z,1
14380,Q,Yes,Cactus,Vegetable,Green,33.79,90,2020-12-20T08:00:00.000Z,1
14381,D,False,Elephant,Animal,Pink,80.72,91,2020-12-03T08:00:00.000Z,1
14382,I,No,Cactus,Vegetable,Blue,46.11,76,2020-12-15T08:00:00.000Z,1
14383,I,No,Rabbit,Animal,Orange,32.4,90,2020-11-26T08:00:00.000Z,1
14384,U,True,Pig,Animal,Indigo,4.58,43,2020-11-27T08:00:00.000Z,1
14385,V,No,Moss,Vegetable,Pink,1.92,45,2020-12-02T08:00:00.000Z,1
14386,J,True,Quartz,Mineral,Orange,31.53,32,2020-11-24T08:00:00.000Z,1
14387,T,Maybe,Lead,Mineral,Indigo,3.08,11,2020-11-30T08:00:00.000Z,1
14388,A,False,Sheep,Animal,Pink,57.81,5,2020-12-17T08:00:00.000Z,1
14389,H,False,Moss,Vegetable,Green,92.79,15,2020-12-13T08:00:00.000Z,1
14390,P,Maybe,Silver,Mineral,Purple,76.49,90,2020-11-23T08:00:00.000Z,1
14391,X,No,Bear,Animal,Orange,42.59,40,2020-12-04T08:00:00.000Z,1
14392,Q,True,Diamond,Mineral,Black,2.07,12,2020-12-05T08:00:00.000Z,1
14393,C,Yes,Algae,Vegetable,Red,25.38,44,2020-12-07T08:00:00.000Z,1
14394,T,Maybe,Hippopotamus,Animal,Blue,80.88,79,2020-12-16T08:00:00.000Z,1
14395,F,False,Shark,Animal,Pink,28.88,20,2020-12-13T08:00:00.000Z,1
14396,A,No,Fish,Animal,Violet,86.24,66,2020-12-19T08:00:00.000Z,1
14397,P,So,Moss,Vegetable,Purple,16.5,94,2020-12-05T08:00:00.000Z,1
14398,O,False,Jade,Mineral,Violet,69.29,39,2020-11-25T08:00:00.000Z,1
14399,K,Maybe,Diamond,Mineral,Brown,88.51,81,2020-12-15T08:00:00.000Z,1
14400,D,Maybe,Moss,Vegetable,Gray,69.71,18,2020-12-01T08:00:00.000Z,1
14401,C,False,Tree,Vegetable,Purple,16.87,74,2020-12-19T08:00:00.000Z,1
14402,J,No,Flower,Vegetable,Pink,62.27,94,2020-11-29T08:00:00.000Z,1
14403,D,So,Dog,Animal,Purple,7.15,24,2020-11-23T08:00:00.000Z,1
14404,A,Maybe,Insect,Animal,Green,89.94,70,2020-12-11T08:00:00.000Z,1
14405,F,No,Wolf,Animal,Orange,68.85,82,2020-11-28T08:00:00.000Z,1
14406,S,True,Bird,Animal,Violet,2.88,46,2020-12-09T08:00:00.000Z,1
14407,Z,No,Cat,Animal,Black,10.69,63,2020-12-07T08:00:00.000Z,1
14408,E,False,Pig,Animal,White,50.15,4,2020-11-27T08:00:00.000Z,1
14409,B,False,Gold,Mineral,Red,86.2,71,2020-11-26T08:00:00.000Z,1
14410,C,No,Silver,Mineral,Red,96.84,61,2020-12-12T08:00:00.000Z,1
14411,V,False,Grass,Vegetable,Pink,1.19,63,2020-12-03T08:00:00.000Z,1
14412,B,No,Moss,Vegetable,Red,56.09,5,2020-11-24T08:00:00.000Z,1
14413,G,So,Deer,Animal,Violet,97.46,76,2020-12-08T08:00:00.000Z,1
14414,H,Maybe,Flower,Vegetable,Red,62.33,44,2020-12-12T08:00:00.000Z,1
14415,N,True,Diamond,Mineral,Blue,57.64,38,2020-12-05T08:00:00.000Z,1
14416,Z,Yes,Cat,Animal,Orange,4.22,6,2020-12-20T08:00:00.000Z,1
14417,S,So,Gold,Mineral,White,6.65,29,2020-12-18T08:00:00.000Z,1
14418,U,Yes,Bird,Animal,Orange,22.78,31,2020-12-17T08:00:00.000Z,1
14419,R,Maybe,Lead,Mineral,Pink,24.05,68,2020-12-18T08:00:00.000Z,1
14420,D,Maybe,Antelope,Animal,Violet,42.44,75,2020-12-11T08:00:00.000Z,1
